 ,problem,size,size_cat,solver,budget,dist_type,name_type,rep,fx,norm_fx,pheno
2699,Sphere,32,large,hill_climber,5000,fine,lin,19,0.002081473646876034,0.999804552169299,"[0.0082151874741199, -0.012717167042976391, -0.0009600699102602986, 0.002471824573553813, -0.0013302060169439918, -0.005901635749049287, 0.0021203333815013603, -0.009485237618111979, 0.0029925717507459718, 0.0018309241488031376, 0.00934716446885879, 0.00630312545889386, -0.027966473489875, -0.002356403006264782, -0.0013561880477254065, -0.0010641468279272565, 0.0007501058930933727, -0.0065063526633754795, -0.0030721260146549557, -0.0043295796012931854, 0.000989769150405606, -0.0011777866645379942, 0.005233068967197437, -0.0015011870049150226, 0.008089280757519905, 0.022901632834478096, 5.345144022023823e-05, -0.007335905939329609, -3.6513848072895067e-05, -0.004944909040986987, -0.0009330286187367066, 0.0034583173722298674]"
2700,Sphere,32,large,hill_climber,5000,fine,str,0,0.0006691185323217917,0.9999371705878571,"[-0.008739572251076529, -0.0025175855988533464, 0.0005474269623452592, -6.349016629032811e-05, 0.00011467562550549534, 0.0006707586972160839, -0.00903853195255774, -0.010840588604044826, -9.948475372823645e-07, -0.0023248908753370177, 0.011035571098792, 0.002781295527203213, -0.0024295174766744594, 0.0032679067967523664, 0.0018651046593474597, -0.0004389487463645741, 0.0037901193818433705, -0.009303920217782813, -0.002945907675139225, 0.004667380277714632, 0.004880085688067935, -0.002296977919990204, -0.004057462501255063, 0.0024816052069979687, -0.003385608247996932, 0.0004948383091138093, 0.0012017331751959168, 0.004026422327461129, 0.0007836817588066855, -0.0029690269140508, -0.0019353601685584447, -0.0023665501947990855]"
2701,Sphere,32,large,hill_climber,5000,fine,str,1,0.0008849177279749557,0.9999169073072143,"[0.003199802358527246, -0.007060597493189123, -0.018236672853207132, -0.0020462351474996587, 0.005331285327573585, -0.0011123074571386278, -0.001317706084317043, -0.0009422925080316731, -0.0018436098940803163, 8.219441304246206e-05, -0.009626082342202759, -0.004226689289533804, -0.006192785392353562, 0.0013366383042269772, 0.0006878866458425335, 0.003740525442316775, 0.0019904490039980537, -0.00033359176501474887, -0.005347781492618307, 0.00044707854043013473, 0.00916694834284136, 0.006685099925939211, 0.002037402161572474, -0.007509925860267969, -0.006553335289761958, 0.0011321763067383365, -0.0029480062492655097, -0.001544031328704178, 0.0011865286829035784, 0.00043931247707130333, 0.00184854320594942, 0.0021862170656611873]"
2702,Sphere,32,large,hill_climber,5000,fine,str,2,0.001034546359056399,0.9999028573616867,"[0.0002033850723645661, -0.0016156917672691872, 0.008494714509596733, -0.008090942465867277, -0.003360221171523645, 0.0030883279612745505, 0.0004902398445486428, 0.0005593390317864197, 0.0007318661836803251, 0.0047686567271747055, -0.003177952618036401, -0.008007319725984303, 0.013951855850463792, -0.0037506370736189055, 0.0012491709115115147, 8.159296983526604e-05, 0.0038690120486309307, -0.0006552101902653484, -0.001736823744537444, -0.0058046611507136785, -0.0010246005984844726, -0.0007944779627765686, -0.012251612744925575, 0.0005771858619963459, 0.0010916109907138025, -0.01791547532948, 0.0024782482236686693, -0.0005552881248813929, 0.0002803137962532489, 0.003923199762394318, -0.0038973379281064813, 0.0012717852609925584]"
2703,Sphere,32,large,hill_climber,5000,fine,str,3,0.0009383374072388206,0.9999118912646404,"[-0.01226902543476903, -0.0006560640133423945, -0.0005558935927624555, -0.002602511808999723, -0.00026617104807846303, 0.004814318436189296, -0.007626052699692909, -0.0003961775383026292, 0.004162714986510922, -0.002704830945976903, -0.0016734962053662414, -0.005208907666803764, -0.00010574278485131483, -0.0015208626988639923, 0.007459522274252166, -0.016368964477679188, 0.0002263881190094157, -0.00015221078544091343, -0.0017158926079682679, 0.009321224067345774, -0.0011508647143117327, -0.000711521665720187, 0.003416191744202577, -0.004583263764346589, -0.006425778919388531, -0.005430047039618524, 0.009098305613046887, 0.00146064970311054, -0.002139830525086573, -0.0031998073595589996, -0.004400388062860512, -0.001990820145087578]"
2704,Sphere,32,large,hill_climber,5000,fine,str,4,0.0014330458434842269,0.9998654387472912,"[-0.0024584680467315996, 0.0031406781494434863, 0.007195848401821969, -0.00038718888407239527, 9.50233456984001e-05, -0.004963309468633282, -0.0018085926694620877, -0.015247604811893588, 0.0008172066970196564, 0.003437098783512108, -0.0007000309463783966, -0.004147100956798868, -0.004509779289812579, -0.0047307072028127395, 0.00459384286244338, 0.013702876068899849, 0.020669032182798003, 0.006891489200020057, 0.0032829290696802975, 0.0002794951303410056, 0.0036745058723504087, 0.004345544814675098, 0.0017468815589271923, -0.006634088672494199, 3.198073945337703e-05, -0.00025871453892360816, -0.015572306371066335, -0.0026465818412366214, 0.00012253110783328836, 0.0015197173049674093, 0.0023680905159905175, -0.0007326318342610605]"
2705,Sphere,32,large,hill_climber,5000,fine,str,5,0.0008433438135962826,0.9999208110469475,"[0.018303398859868796, 0.0005514845098553251, -0.002570871194751568, -0.001626089337319659, 0.002698465835808586, 0.0009123647468757927, -0.002034914930283926, 0.0070039130521907834, -0.006076859397597509, -1.3390274214764237e-05, 0.005045435105617389, 0.0007950036000354639, -0.0077546190319883095, -0.004413659383239524, 0.0018251223654291455, 0.010775836493040248, -0.0018634859270649229, -0.0060814941129281735, -0.002730231851034699, -0.0011045369887290706, 0.0003489084991814481, -0.007672236599036382, 0.001087681879461802, 0.00126143233137066, -0.0006871102569596318, 0.0017073893207896857, 0.002267583904140438, -0.0005381665335743822, 0.0037360544473255125, 0.0007805687512447155, 0.005906025580782319, -0.0024945788731721014]"
2706,Sphere,32,large,hill_climber,5000,fine,str,6,0.0014733812513522972,0.999861651301805,"[-8.190296145107068e-05, -0.00841632295274264, 0.011491019238702011, 0.003952933004686707, -0.0002620135914887488, -0.0034942023578725737, -0.014993708083949338, -0.007242607228740927, 0.001470933430001989, 0.0012960617739286471, -0.003676485807619409, -0.01597416150943612, -0.014667525273174876, 0.002216939671535468, 0.0018385388285394946, -0.0004944884260999587, 0.0013245234037970628, 0.0010181340996169505, -0.007927660269988953, 0.0015233722446326287, 0.0014579846420354065, 0.0038892981713902763, 0.009061998244598222, 0.00019958395921495348, -0.002629112187549132, -0.014426594290090184, -0.0003375495368999528, 0.004764807286979651, 0.007456807626085624, -0.0003793346805569149, -0.0013012304470762792, -0.0025392430846732095]"
2707,Sphere,32,large,hill_climber,5000,fine,str,7,0.0010784202375253248,0.9998987376581373,"[-0.0012481572557213744, -0.014728231090598662, -0.0010640494787002366, -0.00047704802993759655, 0.0012602341765433223, 0.006943896960156187, -0.007934559076214931, 0.0011355029284106054, -0.006206298396671504, 0.011147907550470494, -0.006492185362409281, 0.0026624200551468727, 0.0029362446268820577, -0.002459664446952458, -0.004124666787342521, -0.0006545785879805456, -0.0025954883493581864, -0.0017118976778056905, 0.003367121590724024, 0.00011463463659782888, 0.011752956793749235, -0.003892602549428137, -0.012934086844564815, 0.0009274641892570296, -0.003432921848949798, 0.0034952672789238075, -0.005481130609173545, -0.0016797005462790005, -0.003614708877058701, -0.006704616398461465, 0.001145335835795725, 0.006460398485400802]"
2708,Sphere,32,large,hill_climber,5000,fine,str,8,0.000913414707123464,0.9999142314757117,"[0.005411579043425782, -0.003981463221279987, -0.0006704806626966287, 0.0022233069019853835, 0.013102687177469315, 0.00311470941672657, -0.0018190657895987838, -0.0004964380841588024, -0.0014873804212423682, 0.00542973472860873, -0.005927120969743859, -0.0018861592875241175, 0.007884322619973213, 8.417733864385726e-05, 0.0021449016935231324, 0.0007259971668853692, -0.006535749244559214, 0.0011594884972154496, 0.006272206720344897, 0.002894812295122371, -0.007281018838603638, 0.006654584676318725, -0.012458073999977833, -0.004670497446414373, 0.004882105541623125, 0.009169192757916597, -0.004742652026099914, -0.00037592228733757116, 0.001036027642878733, -0.0009697573891915365, 0.00643272524573436, 0.0004856793541633854]"
2709,Sphere,32,large,hill_climber,5000,fine,str,9,0.001545249188035694,0.9998549029904139,"[0.017272693476006934, -0.014010981870211402, -0.004932202764825143, -0.002590931827692447, 0.000769992459028937, -0.002183200093768701, -0.003616777456187891, 0.0028519129140107268, 0.0009861310309679724, 0.0016876818896423684, -0.009074725025639892, -0.00405150308547291, 0.0014545447621034848, 0.003936701690105175, 0.004889894794614626, 0.0074735866135811485, 0.013057626236073698, 0.006359838941580209, 0.002799579572800027, -0.005979248153444611, 0.007861263062863378, -0.005281293381522488, 0.004109936473098675, 0.0009626233867524522, 0.0032220806507578595, 0.003230030618672941, 0.00600091073042124, 0.018055211479090005, 0.00115198205486685, 0.0014170246336713769, 0.006346598444622152, -0.002130410349879078]"
2710,Sphere,32,large,hill_climber,5000,fine,str,10,0.0010677967126543266,0.9998997351941347,"[0.003520082084733242, 0.0024564805834184312, 0.001352745762242015, 0.00394885903455792, -0.0008271086232719427, -0.0017539348475634452, 0.0056813784726562, -0.0010449396309312698, 0.01799496504775791, -0.00043883793182882165, -0.00240897470846641, 0.0009970774305948713, -0.0135715814646501, 0.006898288271382589, -0.004967063951593242, 0.002867991659072304, 0.004837273040442357, -0.0009503331047434234, 0.0057109631006202095, 0.002990114723427875, 0.003509297708279395, -0.0029775168968278615, -0.008211250707263647, 0.007440501198632078, 0.010331694149731604, 0.005058267551284218, -0.002738307642423393, -0.004089644853451648, 0.0027862161501570615, -0.0006545377088857818, -0.004840181555624495, -0.0011578950537008761]"
2711,Sphere,32,large,hill_climber,5000,fine,str,11,0.001057638379217829,0.9999006890492251,"[0.010949024413888408, 0.0010512075716931201, -0.0011675172521985122, -0.00014958561128242294, 0.0017516585244828544, 0.003580312351875753, 0.00045601009061508376, 0.00016131314156248543, -0.01332030343433321, 0.0019440220793537476, 0.0028177263834146095, 0.0025419525241895747, 0.0032510668077902725, -0.005726940657021593, 0.0030143122277118614, -0.0008238093267193491, 0.0017331662026417484, -0.006265838488355061, -0.008225751589772443, -0.005937203181491421, -0.0019839685038852053, -0.006711712365976709, -0.016347037558609015, -0.0015883870480551988, 1.8493138354003236e-06, -0.0005231958427040981, -0.0037337013947073353, -0.01353305046742154, -0.0018774923176611074, 7.824388869509535e-05, -0.0023626726310055877, 0.00014884853317205168]"
2712,Sphere,32,large,hill_climber,5000,fine,str,12,0.000710902062120992,0.9999332471654921,"[0.0031937875815308105, -0.009321216279657065, 0.009000582162667303, 0.006489969107099124, -0.00026973535552187247, -0.00019259862213298672, -0.007525679496034315, 0.0013151344858874023, -0.0001440252027980868, 1.6888681089210697e-05, -0.003950896314588791, 0.000785643022938389, 0.006484875033690038, -0.00036156069292361294, 0.005884325050763372, -0.0031154977773801273, 0.002961837417109689, -0.00026839513762719875, -0.0018571358415296751, -0.006615429192176484, -0.0013934484514215237, -0.002016527886667707, -0.004678159950479946, 0.001954527070377566, -0.0067286919159070865, 0.006837300301168832, -0.0019649045516416663, -0.00037324296746475694, 0.003753534875873786, 0.0009603866633308231, 0.011420682041666914, 0.00045735932431516593]"
2713,Sphere,32,large,hill_climber,5000,fine,str,13,0.0010520963516727853,0.999901209438836,"[-0.00952947646766961, 0.005919091663284293, 0.0010326524712937109, -0.004110275029075239, 7.26047052520308e-05, 0.0013076635611204137, -0.0044329943463979685, 0.0035097130371609664, -0.0015073216916146378, 0.010627235248519107, 0.0006357445720386254, -0.014823775778630848, 0.00568429964578316, 0.008408547924222999, 0.0007428737683904713, -0.0010234341202885284, 0.0013292809139108294, 0.0015152281983613642, 0.0011089683008130627, 0.00788525613800628, 0.0014246833508050915, -0.0009422484215267277, -0.004808758686590114, -0.0058272732374921275, 0.003496588569602326, -0.005170852188971446, -0.013205279803851167, -0.005937653857579555, -0.003931395226486688, 0.0022068682095166443, -0.00010898907841606215, -0.0061826848034275805]"
2714,Sphere,32,large,hill_climber,5000,fine,str,14,0.0009060289233516305,0.9999149249917783,"[-0.001893823914014811, 0.004692283162068333, 0.004659282165060105, -0.0030653838983111647, -0.0003901491525934789, -0.0004923394131472504, 0.005151375033760613, 0.007874302805580519, -0.004514625087351725, -0.0019011782580375947, 0.0006544579128862854, 0.0010016999207204651, -0.00934637949130953, -0.0015514022067938324, -0.01544833245865819, -0.0039806782705528706, -0.000497335730587596, -0.00434466990300339, -0.001441952429397095, -0.001091658191373926, -0.0011262021794762773, -0.003554074021721909, -0.006346735760199236, 0.008932503738117901, 0.0019110817340012012, -0.002844573927906097, -0.009602344652780342, 0.01060381986810082, -0.003744166528993266, 0.0011136280581135471, -0.0005346214431225344, 0.0015483642734860836]"
2715,Sphere,32,large,hill_climber,5000,fine,str,15,0.0012502146379181954,0.9998826063739704,"[-0.00042476003561627874, 0.0013100233977807949, -8.586558897434246e-05, -0.014289590115438117, -0.002072559783910916, -0.0009164446272442407, -0.0007631140050787376, -0.0028315153420496036, 0.009815314147990382, -0.0038497406697298453, 0.008390973152596433, 0.003987841077013925, 0.00892689468064916, 0.00047928476859961794, 0.01668351706348291, 0.007554311446741072, 0.002549509512497959, -0.00046620878625141713, 0.004712746562390988, 0.00033988555031996825, 0.002319335778043578, 0.011334560375967358, -0.006997259041316737, 0.000363462440313747, -0.009276480736241943, 0.002146290185324945, -0.0066453860389643965, 0.005948307175699941, 0.0023849649020728815, 0.00311490957211746, -0.003009702870171979, 0.003308172230027506]"
2716,Sphere,32,large,hill_climber,5000,fine,str,16,0.0005784213889803098,0.9999456869387336,"[-0.003953187952647583, -0.000745682440395478, -0.0029349074260722786, -0.0010991904778798467, -0.005409993444091803, 0.00023728775926259104, 0.002576791144456997, 0.0002570901175206322, 0.0009320493097302145, -0.0018751567000063933, 0.001957362303343012, -0.008952606057871926, -0.004676354925473632, -0.0034084659733821, 0.0010481688620370456, -0.004599091801837027, 0.0024592564847133102, -0.00037356614397772263, -0.004052661333386116, 0.002842249269723462, 0.005665951815703091, 0.006909922407220798, -0.0003426364344887682, 0.00043462035474014886, -0.003553246275375791, -0.006945111066191438, -0.0007259011791363873, -0.003768581116206579, -0.0026876160701306065, 0.009101118321432459, -0.009375036086612075, 0.0028112999310035483]"
2717,Sphere,32,large,hill_climber,5000,fine,str,17,0.0011210921889100844,0.9998947308140714,"[0.007580077508379192, -0.007831324288915531, -0.0015278220129404142, 0.004738357687230674, 0.005307949181273922, -0.0004251947150192546, 0.0013819219790584397, -0.00032556882951592387, 0.017615176705608804, -0.0032890919811960485, 0.01846230501992545, -8.18185929096658e-05, -0.0030225099516906304, 0.0012186588293945713, 0.004278247266521543, -8.379557759691236e-05, -0.005953550733946903, 4.7533025897839205e-05, 0.007712673695263534, 0.0026107996876988324, 0.003922224054330424, 0.002365805706756074, 0.003256993326518397, 0.0028262412536296244, -0.0032152072338844373, -0.005325147323286983, -0.002842687729160697, -0.0005007907798441121, 0.0006148643357430372, -0.007066592424699723, 0.00033233351620428134, 0.004178992559315127]"
2718,Sphere,32,large,hill_climber,5000,fine,str,18,0.0007941580822759419,0.9999254295269857,"[0.003645179649489603, 0.008648207960131046, -0.0020057869204273262, -0.002321629020686493, -0.0008283593492992179, 0.008205156625170485, 0.003152549559076379, -0.002304649766694533, -0.0006282907997845325, -0.0009048848399996028, -0.0035675527302323545, 0.0006993379844954378, 0.0034600963244016993, 0.007487677896661656, -0.005334186633469545, -0.0009527497043436116, -0.001031140355300041, -0.004657883342951703, -0.002660794094314106, -0.0036768595648480912, 0.004906892146511009, 0.004768236453009032, -0.008036416764217073, -0.003426475581098279, 0.0027467970733268746, -0.004205967812088837, 0.0035370569311892197, -0.015498714398952736, -0.003215202667193773, -0.0024625580629498867, 0.003912831158013656, 0.0050410135367085565]"
2719,Sphere,32,large,hill_climber,5000,fine,str,19,0.0018132029214656164,0.9998297424624363,"[-0.006851858311028993, -0.013825694561017648, -0.0019326107525880938, 0.0029423970832876747, -0.005559256611278533, 0.01161637147822634, 0.0009384682684030615, 0.005178960277145957, 0.0010480372226867318, 0.008084948739860277, -0.0007005630239478328, 0.01188684879667886, 0.007831638707375351, -0.009391806805754271, -0.0007580280498557656, 0.0017961086051219433, 0.000818326113569896, -0.0042724367968973095, -0.0018870815879892238, -0.002297668931648497, -0.0022043818058607896, -0.0273442763782709, 0.007892461778967547, -0.0009492116869668984, 0.004232878371098156, 0.005444051488866661, -0.0014316299452873296, 0.01006962338347342, -0.0014610824529561108, -0.0026566407499584253, -1.4517926117011554e-05, -0.001962582747351199]"
2720,Sphere,32,large,genetic_algorithm,5000,coarse,lin,0,0.5537264155349062,0.9480057665488281,"[-0.08495111291051782, -0.29831483172815076, -0.10922897688412081, 0.02125545111860183, 0.08685020837301738, 0.011486510417616058, 0.07253892706715148, 0.08608975768170635, 0.09955715098234075, 0.17293253119840046, 0.1450989363698385, 0.07551694988526036, -0.012292971564686894, 0.23732489521938138, 0.07561017165639594, -0.20364816475669256, 0.022706346671168554, 0.09417006801324823, -0.21887035773946018, 0.1023115491262363, -0.05610910224917531, 0.037841003339872614, 0.30939264659189014, 0.18007494891711673, -0.05016733003513485, -0.05626578396070303, 0.07578750641778065, -0.13164989956580042, 0.049810964672674096, 0.06287053100695994, 0.09826257431742946, -0.09599812188805634]"
2721,Sphere,32,large,genetic_algorithm,5000,coarse,lin,1,0.5229702912731595,0.9508937290155884,"[-0.04997954619403444, 0.10698779743688913, -0.05577889112023904, -0.12907443178199607, 0.052423743625847896, -0.16171820781287627, -0.0561533934174141, 0.020759814394273324, 0.07765105210602052, -0.028811721796592193, -0.11061124763598795, 0.04495642789306298, -0.14259374899873634, -0.24730647968589325, 0.005752486063933304, -0.10737869710206649, 0.1832063548236782, 0.08246671410973505, -0.013271123949780694, -0.10242922860247261, 0.1305705018435066, 0.30910899169850103, -0.04907668967105683, -0.026017600225249016, -0.10226812687423359, 0.18965812467004395, -0.11478740242845742, -0.30247096021395237, -0.05570863270496207, 0.027476043678834383, 0.06813032081444148, 0.12762126603214496]"
2722,Sphere,32,large,genetic_algorithm,5000,coarse,lin,2,0.4785996551883738,0.9550600774978814,"[-0.09928907081545146, -0.11535546736391389, -0.17723755937964714, 0.05167677964544404, -0.017483036506880767, 0.02965625353794743, 0.16101777262753947, -0.0609684657433891, -0.23388802007078402, -0.10833680152376157, -0.0007464769153648909, 0.13368145970392864, 0.15895141389572975, -0.11568642728902989, -0.1085294794226046, -0.011957748426229431, 0.277006071647139, -0.0882099103471774, -0.11602282307067102, 0.036120937377565054, -0.17492249558756146, 0.21661820337243887, 0.06116843536753058, 0.020301106117194934, -0.1275685460578484, 0.11629335724103718, -0.0935241446164321, 0.06746765005008082, -0.09957586181239586, -0.09621695617009451, 0.08758308331544207, -0.06888178429734748]"
2723,Sphere,32,large,genetic_algorithm,5000,coarse,lin,3,0.6324112525471596,0.9406173565508504,"[-0.0986028542917281, 0.005476402559203564, 0.1584344673951632, -0.06211417616653936, -0.2207267161613582, 0.1406220444504358, 0.13474612789899698, -0.3041299355362541, 0.16605644116061002, 0.14631615407399434, -0.043006116395685634, -0.014452117530419528, -0.18940884946820247, 0.3458043800101225, -0.1044588701701028, 0.13297479915292665, -0.17976818120362026, -0.08677576304674095, 0.04632780505328071, 0.15085863276131395, 0.06029396677188714, 0.08883060474928683, 0.042655144641105425, 0.05187065539959557, -0.10408179884028512, -0.06690327555278053, 0.21343918931933614, -0.047592313712725876, 0.1342574496572333, -0.11637640504494295, -0.03789008874738675, 0.050386124627580076]"
2724,Sphere,32,large,genetic_algorithm,5000,coarse,lin,4,0.4343898174791121,0.9592113272092994,"[0.12041769484290121, -0.09714933909615864, -0.1525616052260781, -0.10102859872867942, -0.24607995397644533, 0.007967365395513903, -0.07407292803270438, -0.055805265890997324, -0.11646186823193094, 0.02148222027936697, -0.17028754330172768, 0.06290413419085872, 0.10462109546001286, 0.15843517590648126, 0.041965335214466215, -0.2657060236343989, 0.044537322350606035, -0.02181300454153079, -0.025996498099239762, 0.04401738149053003, 0.33640080515639115, -0.025898782745218396, -0.0694714800454137, -0.046166659940792165, 0.059166111398619714, -0.06062475064276884, -0.038023052746259944, 0.03194329901500348, 0.01735198301726104, -0.01765706826059521, 0.12251697714606657, 0.035071786344872846]"
2725,Sphere,32,large,genetic_algorithm,5000,coarse,lin,5,0.6409768854931954,0.9398130540892765,"[0.17546092414584558, 0.05627894864992089, 0.26395054199674495, -0.021932261221215166, 0.17049458656086092, -0.07189005867908049, -0.31867265579388104, 0.08354518004028244, -0.09294256064918782, 0.19072550990672266, 0.20044775320394503, -0.06838633734769828, -0.01521307243710135, -0.01087512650230038, -0.12521178127506993, 0.0059377165518501585, 0.03154716864924656, -0.11881044279187725, -0.1565712302490041, -0.15889220805411397, -0.29242670161938555, 0.048237097084068425, 0.024962414318679294, 0.12753848303630222, -0.15663814752217275, -0.03974716470935369, 0.06482760433410095, 0.1268460694512794, -0.15317024980177885, -0.03987164935039322, 0.20936137981606895, -0.05724707823004249]"
2726,Sphere,32,large,genetic_algorithm,5000,coarse,lin,6,0.6735676533921152,0.9367528208279601,"[-0.07527928125527827, -0.20554200608737028, 0.2049609321522663, 0.025383552904993723, 0.053854557232383415, -0.08180518074765897, -0.025042841187481457, -0.20036197174926085, -0.1508802809171106, 0.21022722679096795, 0.009966129754473307, -0.32068726338423104, -0.03009761651790943, -0.16746037697868488, 0.02847970136196243, 0.025133585422650206, -0.1860453317759736, -0.03533255399113555, -0.07298698255238856, -0.25721356788030425, 0.09711264003517783, -0.0013144859669711462, 0.005093921817927338, -0.12402570511831956, 0.10132008005175797, -0.05571268988408984, 0.09057973245882645, -0.09943787258323233, -0.1031173566550474, -0.2583342394343149, 0.2182586781717175, 0.2090139184373465]"
2727,Sphere,32,large,genetic_algorithm,5000,coarse,lin,7,0.7107188720035618,0.9332643668201934,"[-0.09089345160778373, 0.048508624069694806, -0.060282849482432344, -0.12026347882584121, 0.1201225609591241, 0.18241796112602437, -0.0534907903104509, -0.01809131812744824, -0.3226542928780489, -0.23258385592351738, -0.05465311758458391, 0.06714586935036704, 0.20429108404311802, -0.08353016364008936, -0.1560819221229699, -0.16053480417353305, -0.29759463047541024, 0.17820319330469503, 0.053977678488948966, 0.1861660031371697, -0.22275202390679527, -0.009807244244738111, 0.05991535842139184, -0.3121579800739902, 0.12801797398325454, -0.010180458226545674, 0.03396642483259238, -0.09853799564024279, -0.06185496201971108, -0.05999260798827666, 0.12688234320494907, 0.08398480933297092]"
2728,Sphere,32,large,genetic_algorithm,5000,coarse,lin,8,0.635764320435678,0.9403025075754682,"[0.035385700315868185, -0.10359742116865345, 0.23333741651202344, 0.13474646709143778, -0.1332451437939688, -0.08063526121338827, -0.015584591120871183, -0.04725853776586608, -0.1219741439639257, 0.14948224245020092, -0.050063866156207615, 0.007633579941349611, 0.15948595772116358, 0.10591272159845766, 0.07202936693612272, -0.022800507075817045, 0.06851320004721528, 0.23792044266653845, 0.029474125064665735, -0.1955148554614219, 0.14740510987849298, -0.19762427295203788, -0.23974107103422226, 0.14679206137715672, -0.22368694237226316, -0.08858704783578641, -0.21374361172632073, -0.028853826184478626, -0.25864366174485354, -0.007375953191937512, -0.09795523781462956, 0.14541219855830168]"
2729,Sphere,32,large,genetic_algorithm,5000,coarse,lin,9,0.41953880280228883,0.9606058193310948,"[0.026464192079758808, -0.09822825851107142, 0.060092425319909326, 0.09300181474703773, 0.0874757112650919, 0.0672377625888918, 0.09643910311739146, 0.02476703262283153, -0.0740887483888113, 0.12962446083562318, -0.08997999678937196, 0.17459041060334357, 0.08224359807742121, 0.09945503882340367, -0.25351933632160506, -0.11085121099668149, -0.158672465478378, 0.016314391879970636, -0.014849397159436117, 0.0006830297358246806, -0.25446642699578015, 0.07239446150785045, 0.20276318105459445, -0.03131644363096164, -0.08310452630647669, 0.13815759852641762, -0.024840310688396983, 0.08590960037478856, -0.18491358145692915, -0.041846856588358294, 0.048287967891023964, 0.1036245632449857]"
2730,Sphere,32,large,genetic_algorithm,5000,coarse,lin,10,0.5737353460998335,0.9461269524310365,"[0.1877054604249342, -0.1665896561710396, 0.013679746981077656, -0.004451654456468335, -0.17232823564707633, -0.037826154033185455, -0.013442175792960365, -0.06719966862402016, 0.04045984020088733, 0.10505894689368356, -0.006463362815178453, -0.0028886536258094786, -0.004085683070631951, 0.09909037397046894, -0.17081842083258003, -0.105447527670391, 0.25631453536403637, -0.19771505871880968, -0.11911984601726866, 0.1307335317824272, 0.09186586334725289, -0.06619582344956276, -0.18858538425565774, 0.1070828153965313, -0.14478789749683796, -0.26277447502108275, 0.05161608503828985, 0.18425668662713712, 0.28235874821437434, 0.023177400918252822, -0.0023105476025784277, -0.09508482721161937]"
2731,Sphere,32,large,genetic_algorithm,5000,coarse,lin,11,0.4074204372990461,0.9617437190363374,"[0.07128577693235538, -0.010743692202427324, 0.011467637490397253, 0.003956589843258751, -0.1327549693491985, 0.1524424926083583, 0.02880578440813686, -0.14921515420906872, 0.08041791409977028, -0.025708912968534614, 0.07677836731636911, -0.25589941327371535, 0.05197000194605739, -0.0005493897400143943, -0.1155597242613573, 0.19001919995096217, 0.24492502063987476, 0.042122191168054934, -0.13140634587630684, -0.023574644927732535, -0.15891883510929428, 0.10531911503122471, -0.07126166098396935, 0.07197429333154415, 0.16192596189752195, 0.05166087746796255, -0.019776371332999032, 0.04496810967385079, -0.15176472188263346, -0.0938932844208662, 0.020018380836187122, 0.1330624830709335]"
2732,Sphere,32,large,genetic_algorithm,5000,coarse,lin,12,0.5043547048193109,0.952641709824806,"[-0.03375421189346195, -0.11029452483215518, 0.015492875134160755, -0.1055423652877352, 0.04573641684051344, -0.06765127143591498, -0.07146336519514573, -0.31786009794376757, 0.12970948555815465, -0.12603410906130863, 0.18391891528066928, 0.13172089950168897, -0.046090548589845515, -0.17678950978132235, 0.057225664374753515, 0.11201285535315164, 0.08329277053214623, 0.10476689785059023, 0.10935269413680593, 0.0889963937150211, -0.09921102052669117, 0.02715991958110897, 0.09639756222556173, 0.12457578291651705, 0.1738413614662957, 0.022247028019266146, 0.10935948083869906, -0.1431455807802524, 0.08669723420695141, 0.2616394301092546, -0.13008875229283134, 0.0673023132193884]"
2733,Sphere,32,large,genetic_algorithm,5000,coarse,lin,13,0.5720091876930592,0.9462890365950887,"[-0.19872626136090998, -0.1655450450997773, 0.15261833293398186, 0.10184423143107102, 0.060669046883504274, 0.17165823372598488, -0.06122836883299643, -0.0483118190682843, 0.18221260562155872, 0.03651502021856867, -0.19482032341585187, 0.0626519195840709, -0.042379445063828625, 0.06520023858633084, -0.07594198296809851, 0.05136669071604105, -0.049579515976780675, 0.27722170649000577, 0.09768260793368055, 0.06285687758316394, -0.05238557699219393, 0.04605382355498744, -0.0006734405109511954, -0.02257235019900916, -0.10811935969611208, -0.04749806953918889, 0.16872280702283993, -0.06496727663701707, 0.2649622879835072, 0.3313948195592862, -0.11690666599362287, -0.053315122956637095]"
2734,Sphere,32,large,genetic_algorithm,5000,coarse,lin,14,0.5811744915323229,0.9454284257697784,"[-0.13160282745592533, -0.15249080191808884, -0.1014514990617601, -0.07207598610604671, -0.09807344990360822, -0.11714750650680195, -0.05459854489597782, 0.06687164350309205, -0.1673434785973651, 0.0858529299229076, -0.02683223632414311, 0.20630377213260687, -0.13675663441847563, -0.05573305022432651, 0.025058529855502165, -0.015572531091343267, -0.25202257416950546, 0.029357815983969138, 0.045296488962316195, -0.2042946989368597, -0.016556880763651805, -0.1329572539115207, -0.20580573926738555, -0.21805521729524324, -0.07974555833260855, -0.31177575758562726, 0.02680778114765503, 0.026653190846136265, -0.10910292376813646, 0.1425521668052312, -0.12437428745149282, -0.15581274306897486]"
