,Problem,Max depth,Macros,Solver,Metric,Dist type,Name type,rep,Elapsed,Fitness,Test Fitness
1095,AND,10,True,random_search,discrete_metric,fine,lin,10,23.14321756362915,0.0,0.0
1096,AND,10,True,hill_climber,shd,fine,str,10,48.17251777648926,0.0,0.0
1097,AND,10,True,hill_climber,discrete_metric,fine,str,10,22.60324740409851,0.0,0.0
1098,AND,10,True,hill_climber,shd,fine,lin,10,44.77325510978699,0.0,0.0
1099,AND,10,True,hill_climber,discrete_metric,fine,lin,10,42.73067283630371,0.0,0.0
1100,AND,10,True,genetic_algorithm,shd,fine,str,10,96.84117317199707,0.0,0.0
1101,AND,10,True,genetic_algorithm,discrete_metric,fine,str,10,119.67992329597473,0.0,0.0
1102,AND,10,True,genetic_algorithm,shd,fine,lin,10,57.08898210525513,0.0,0.0
1103,AND,10,True,genetic_algorithm,discrete_metric,fine,lin,10,56.278181076049805,0.0,0.0
1104,SUCC,10,True,random_search,shd,fine,str,10,118.63392519950867,0.008459076360310928,1.0
1105,SUCC,10,True,random_search,discrete_metric,fine,str,10,125.2026674747467,0.0,0.0
1106,SUCC,10,True,random_search,shd,fine,lin,10,114.01416993141174,0.016460905349794237,0.75
1107,SUCC,10,True,random_search,discrete_metric,fine,lin,10,118.12562894821167,0.6666666666666666,0.75
1108,SUCC,10,True,hill_climber,shd,fine,str,10,168.81257700920105,0.0,0.0
1109,SUCC,10,True,hill_climber,discrete_metric,fine,str,10,82.98438167572021,0.6666666666666666,0.75
1110,SUCC,10,True,hill_climber,shd,fine,lin,10,135.632497549057,0.016460905349794237,0.75
1111,SUCC,10,True,hill_climber,discrete_metric,fine,lin,10,409.8866400718689,0.6666666666666666,0.75
1112,SUCC,10,True,genetic_algorithm,shd,fine,str,10,658.8693606853485,0.0,0.0
1113,SUCC,10,True,genetic_algorithm,discrete_metric,fine,str,10,768.0440640449524,0.0,0.0
1114,SUCC,10,True,genetic_algorithm,shd,fine,lin,10,414.95227003097534,0.0,0.0
1115,SUCC,10,True,genetic_algorithm,discrete_metric,fine,lin,10,429.26027154922485,0.0,0.0
1116,PLUS,10,True,random_search,shd,fine,str,10,166.4791030883789,0.009876543209876543,0.25
1117,PLUS,10,True,random_search,discrete_metric,fine,str,10,169.18880677223206,0.4,0.25
1118,PLUS,10,True,random_search,shd,fine,lin,10,166.34690499305725,0.008230452674897118,0.375
1119,PLUS,10,True,random_search,discrete_metric,fine,lin,10,166.4802212715149,0.4,0.25
1120,PLUS,10,True,hill_climber,shd,fine,str,10,453.56062507629395,0.0,0.0
1121,PLUS,10,True,hill_climber,discrete_metric,fine,str,10,136.6900737285614,0.4,0.25
1122,PLUS,10,True,hill_climber,shd,fine,lin,10,253.31017017364502,0.008230452674897118,0.375
1123,PLUS,10,True,hill_climber,discrete_metric,fine,lin,10,133.65161776542664,0.4,0.25
1124,PLUS,10,True,genetic_algorithm,shd,fine,str,10,775.2609136104584,0.009876543209876543,0.25
1125,PLUS,10,True,genetic_algorithm,discrete_metric,fine,str,10,1256.1279890537262,0.4,0.25
1126,PLUS,10,True,genetic_algorithm,shd,fine,lin,10,529.1307871341705,0.009876543209876543,0.25
1127,PLUS,10,True,genetic_algorithm,discrete_metric,fine,lin,10,454.3384509086609,0.4,0.25
1128,IS_ZERO,10,True,random_search,shd,fine,str,10,32.8391215801239,0.0,0.0
1129,IS_ZERO,10,True,random_search,discrete_metric,fine,str,10,33.18858480453491,0.0,0.0
1130,IS_ZERO,10,True,random_search,shd,fine,str,10,101.12894797325134,0.0,0.0
1131,IS_ZERO,10,True,random_search,discrete_metric,fine,str,10,97.02003216743469,0.0,0.0
1132,IS_ZERO,10,True,random_search,shd,fine,lin,10,33.32775115966797,0.0,0.0
1133,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,10,34.19685411453247,0.0,0.0
1134,IS_ZERO,10,True,random_search,shd,fine,lin,10,92.46648573875427,0.0,0.0
1135,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,10,95.72432780265808,0.0,0.0
1136,IS_ZERO,10,True,hill_climber,shd,fine,str,10,28.997923851013184,0.018518518518518517,0.2
1137,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,10,67.43946599960327,0.0,0.0
1138,IS_ZERO,10,True,hill_climber,shd,fine,str,10,141.95307755470276,0.0,0.0
1139,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,10,91.10282444953918,0.0,0.0
1140,IS_ZERO,10,True,hill_climber,shd,fine,lin,10,53.15528845787048,0.0,0.0
1141,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,10,54.1857967376709,0.0,0.0
1142,IS_ZERO,10,True,hill_climber,shd,fine,lin,10,59.70835518836975,0.018518518518518517,0.2
1143,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,10,72.13934421539307,0.0,0.0
1144,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,10,150.41959047317505,0.0,0.0
1145,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,10,134.80593514442444,0.0,0.0
1146,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,10,492.43456506729126,0.018518518518518517,0.2
1147,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,10,507.4109892845154,0.3333333333333333,0.2
1148,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,10,97.05670261383057,0.0,0.0
1149,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,10,107.45957922935486,0.0,0.0
1150,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,10,303.5193681716919,0.0,0.0
1151,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,10,264.6564691066742,0.3333333333333333,0.2
1152,ALL,10,True,random_search,shd,fine,str,10,361.1644284725189,1.0,1.0
1153,ALL,10,True,random_search,discrete_metric,fine,str,10,362.41264629364014,1.0,0.6666666666666666
1154,ALL,10,True,random_search,shd,fine,str,10,900.7105145454407,1.0,1.0
1155,ALL,10,True,random_search,discrete_metric,fine,str,10,913.1987111568451,1.0,1.0
1156,ALL,10,True,random_search,shd,fine,lin,10,369.31601762771606,1.0,1.0
1157,ALL,10,True,random_search,discrete_metric,fine,lin,10,372.8308937549591,1.0,1.0
1158,ALL,10,True,random_search,shd,fine,lin,10,920.3750915527344,1.0,0.5
1159,ALL,10,True,random_search,discrete_metric,fine,lin,10,1725.6169791221619,1.0,1.0
1160,ALL,10,True,hill_climber,shd,fine,str,10,752.3698558807373,1.0,0.3333333333333333
1161,ALL,10,True,hill_climber,discrete_metric,fine,str,10,605.2113966941833,1.0,1.0
1162,ALL,10,True,hill_climber,shd,fine,str,10,1888.936420917511,1.0,1.0
1163,ALL,10,True,hill_climber,discrete_metric,fine,str,10,1560.225578069687,1.0,1.0
1164,ALL,10,True,hill_climber,shd,fine,lin,10,588.5440607070923,1.0,1.0
1165,ALL,10,True,hill_climber,discrete_metric,fine,lin,10,918.7906701564789,1.0,1.0
1166,ALL,10,True,hill_climber,shd,fine,lin,10,2512.587655067444,1.0,1.0
1167,ALL,10,True,hill_climber,discrete_metric,fine,lin,10,3160.2467403411865,1.0,1.0
1168,ALL,10,True,genetic_algorithm,shd,fine,str,10,2902.0433909893036,1.0,1.0
1169,ALL,10,True,genetic_algorithm,discrete_metric,fine,str,10,2934.8172771930695,1.0,0.3333333333333333
1170,ALL,10,True,genetic_algorithm,shd,fine,str,10,7844.6319172382355,1.0,1.0
1171,ALL,10,True,genetic_algorithm,discrete_metric,fine,str,10,8035.394307851791,1.0,1.0
1172,ALL,10,True,genetic_algorithm,shd,fine,lin,10,1570.1872627735138,1.0,1.0
1173,ALL,10,True,genetic_algorithm,discrete_metric,fine,lin,10,1595.8590502738953,1.0,1.0
1174,ALL,10,True,genetic_algorithm,shd,fine,lin,10,5369.6442494392395,1.0,1.0
1175,ALL,10,True,genetic_algorithm,discrete_metric,fine,lin,10,6379.21978187561,1.0,1.0
1176,FOLD,10,True,random_search,shd,fine,str,10,589.7143967151642,1.0,1.0
1177,FOLD,10,True,random_search,discrete_metric,fine,str,10,616.3552069664001,1.0,1.0
1178,FOLD,10,True,random_search,shd,fine,lin,10,584.2000377178192,1.0,1.0
1179,FOLD,10,True,random_search,discrete_metric,fine,lin,10,602.2194294929504,1.0,1.0
1180,FOLD,10,True,hill_climber,shd,fine,str,10,488.1940631866455,1.0,1.0
1181,FOLD,10,True,hill_climber,discrete_metric,fine,str,10,1525.0174419879913,1.0,1.0
1182,FOLD,10,True,hill_climber,shd,fine,lin,10,496.7180600166321,1.0,1.0
1183,FOLD,10,True,hill_climber,discrete_metric,fine,lin,10,708.4981486797333,1.0,1.0
1184,FOLD,10,True,genetic_algorithm,shd,fine,str,10,2285.484390258789,1.0,1.0
1185,FOLD,10,True,genetic_algorithm,discrete_metric,fine,str,10,2146.4763152599335,1.0,1.0
1186,FOLD,10,True,genetic_algorithm,shd,fine,lin,10,1651.7011368274689,1.0,1.0
1187,FOLD,10,True,genetic_algorithm,discrete_metric,fine,lin,10,1516.5232844352722,1.0,1.0
1188,NOT,10,True,random_search,shd,fine,str,11,12.570685148239136,0.0,0.0
1189,NOT,10,True,random_search,discrete_metric,fine,str,11,14.98855471611023,0.0,0.0
1190,NOT,10,True,random_search,shd,fine,lin,11,11.265251874923706,0.0,0.0
1191,NOT,10,True,random_search,discrete_metric,fine,lin,11,13.499802112579346,0.0,0.0
1192,NOT,10,True,hill_climber,shd,fine,str,11,11.092522859573364,0.0,0.0
1193,NOT,10,True,hill_climber,discrete_metric,fine,str,11,17.186453819274902,0.5,0.5
1194,NOT,10,True,hill_climber,shd,fine,lin,11,11.918911457061768,0.0,0.0
1195,NOT,10,True,hill_climber,discrete_metric,fine,lin,11,17.34119987487793,0.0,0.0
1196,NOT,10,True,genetic_algorithm,shd,fine,str,11,96.819251537323,0.0,0.0
1197,NOT,10,True,genetic_algorithm,discrete_metric,fine,str,11,56.14235758781433,0.5,0.5
1198,NOT,10,True,genetic_algorithm,shd,fine,lin,11,57.55561447143555,0.027777777777777776,0.5
1199,NOT,10,True,genetic_algorithm,discrete_metric,fine,lin,11,43.2964506149292,0.5,0.5
1200,AND,10,True,random_search,shd,fine,str,11,38.22612810134888,0.0,0.0
1201,AND,10,True,random_search,discrete_metric,fine,str,11,39.20383810997009,0.0,0.0
1202,AND,10,True,random_search,shd,fine,lin,11,38.65614557266235,0.0,0.0
1203,AND,10,True,random_search,discrete_metric,fine,lin,11,40.77521777153015,0.0,0.0
1204,AND,10,True,hill_climber,shd,fine,str,11,39.06394600868225,0.0,0.0
1205,AND,10,True,hill_climber,discrete_metric,fine,str,11,89.87961149215698,0.0,0.0
1206,AND,10,True,hill_climber,shd,fine,lin,11,170.06477999687195,0.0,0.0
1207,AND,10,True,hill_climber,discrete_metric,fine,lin,11,67.58519339561462,0.0,0.0
1208,AND,10,True,genetic_algorithm,shd,fine,str,11,208.8908712863922,0.0,0.0
1209,AND,10,True,genetic_algorithm,discrete_metric,fine,str,11,411.951345205307,0.0,0.0
1210,AND,10,True,genetic_algorithm,shd,fine,lin,11,90.47607731819153,0.0,0.0
1211,AND,10,True,genetic_algorithm,discrete_metric,fine,lin,11,96.39320778846741,0.0,0.0
1212,SUCC,10,True,random_search,shd,fine,str,11,210.46819067001343,0.0,0.0
1213,SUCC,10,True,random_search,discrete_metric,fine,str,11,201.36414909362793,0.6666666666666666,0.75
1214,SUCC,10,True,random_search,shd,fine,lin,11,198.23237657546997,0.016460905349794237,0.75
1215,SUCC,10,True,random_search,discrete_metric,fine,lin,11,211.4159038066864,0.0,0.0
1216,SUCC,10,True,hill_climber,shd,fine,str,11,229.07745146751404,0.0,0.0
1217,SUCC,10,True,hill_climber,discrete_metric,fine,str,11,381.70899081230164,0.6666666666666666,0.75
1218,SUCC,10,True,hill_climber,shd,fine,lin,11,321.6985354423523,0.0102880658436214,0.75
1219,SUCC,10,True,hill_climber,discrete_metric,fine,lin,11,426.95533299446106,0.6666666666666666,0.75
1220,SUCC,10,True,genetic_algorithm,shd,fine,str,11,847.7992708683014,0.015089163237311385,0.75
1221,SUCC,10,True,genetic_algorithm,discrete_metric,fine,str,11,1227.6576159000397,0.0,0.0
1222,SUCC,10,True,genetic_algorithm,shd,fine,lin,11,542.0822999477386,0.0,0.0
1223,SUCC,10,True,genetic_algorithm,discrete_metric,fine,lin,11,1079.7184898853302,0.6666666666666666,0.75
1224,PLUS,10,True,random_search,shd,fine,str,11,326.91144466400146,0.008230452674897118,0.375
1225,PLUS,10,True,random_search,discrete_metric,fine,str,11,292.0411858558655,0.4,0.25
1226,PLUS,10,True,random_search,shd,fine,lin,11,287.3685519695282,0.009876543209876543,0.25
1227,PLUS,10,True,random_search,discrete_metric,fine,lin,11,291.461181640625,0.4,0.25
1228,PLUS,10,True,hill_climber,shd,fine,str,11,270.8432936668396,0.008230452674897118,0.375
1229,PLUS,10,True,hill_climber,discrete_metric,fine,str,11,948.4508879184723,0.4,0.25
1230,PLUS,10,True,hill_climber,shd,fine,lin,11,894.1098537445068,0.009876543209876543,0.25
1231,PLUS,10,True,hill_climber,discrete_metric,fine,lin,11,279.8382260799408,0.4,0.25
1232,PLUS,10,True,genetic_algorithm,shd,fine,str,11,1611.941165447235,0.009876543209876543,0.25
1233,PLUS,10,True,genetic_algorithm,discrete_metric,fine,str,11,1422.5711071491241,0.4,0.25
1234,PLUS,10,True,genetic_algorithm,shd,fine,lin,11,695.5381875038147,0.009876543209876543,0.25
1235,PLUS,10,True,genetic_algorithm,discrete_metric,fine,lin,11,745.7757368087769,0.4,0.25
1236,IS_ZERO,10,True,random_search,shd,fine,str,11,62.546736001968384,0.0,0.0
1237,IS_ZERO,10,True,random_search,discrete_metric,fine,str,11,58.15238642692566,0.3333333333333333,0.2
1238,IS_ZERO,10,True,random_search,shd,fine,str,11,162.03854393959045,0.0,0.0
1239,IS_ZERO,10,True,random_search,discrete_metric,fine,str,11,164.71461606025696,0.0,0.0
1240,IS_ZERO,10,True,random_search,shd,fine,lin,11,61.33477997779846,0.0,0.0
1241,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,11,60.138094663619995,0.0,0.0
1242,IS_ZERO,10,True,random_search,shd,fine,lin,11,165.83816409111023,0.0,0.0
1243,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,11,168.5963373184204,0.0,0.0
1244,IS_ZERO,10,True,hill_climber,shd,fine,str,11,84.81521463394165,0.0,0.0
1245,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,11,52.93051886558533,0.3333333333333333,0.2
1246,IS_ZERO,10,True,hill_climber,shd,fine,str,11,161.78076338768005,0.0,0.0
1247,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,11,493.63970398902893,0.3333333333333333,0.2
1248,IS_ZERO,10,True,hill_climber,shd,fine,lin,11,84.94491672515869,0.0,0.0
1249,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,11,80.70387506484985,0.0,0.0
1250,IS_ZERO,10,True,hill_climber,shd,fine,lin,11,296.3391456604004,0.0,0.0
1251,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,11,509.3483579158783,0.3333333333333333,0.2
1252,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,11,211.8015637397766,0.0,0.0
1253,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,11,221.14272046089172,0.3333333333333333,0.2
1254,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,11,935.9940876960754,0.0,0.0
1255,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,11,965.0131170749664,0.3333333333333333,0.2
1256,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,11,156.4503355026245,0.0,0.0
1257,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,11,190.01251578330994,0.0,0.0
1258,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,11,521.071756362915,0.018518518518518517,0.2
1259,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,11,648.908882856369,0.0,0.0
1260,ALL,10,True,random_search,shd,fine,str,11,669.7145142555237,1.0,1.0
1261,ALL,10,True,random_search,discrete_metric,fine,str,11,483.89116883277893,1.0,1.0
1262,ALL,10,True,random_search,shd,fine,str,11,950.6378979682922,1.0,1.0
1263,ALL,10,True,random_search,discrete_metric,fine,str,11,912.6284081935883,1.0,1.0
1264,ALL,10,True,random_search,shd,fine,lin,11,372.5074050426483,1.0,0.5
1265,ALL,10,True,random_search,discrete_metric,fine,lin,11,370.9782772064209,1.0,1.0
1266,ALL,10,True,random_search,shd,fine,lin,11,920.280978679657,1.0,1.0
1267,ALL,10,True,random_search,discrete_metric,fine,lin,11,953.7292203903198,1.0,1.0
1268,ALL,10,True,hill_climber,shd,fine,str,11,596.6335370540619,1.0,1.0
1269,ALL,10,True,hill_climber,discrete_metric,fine,str,11,339.7530634403229,1.0,1.0
1270,ALL,10,True,hill_climber,shd,fine,str,11,2145.945529937744,1.0,1.0
1271,ALL,10,True,hill_climber,discrete_metric,fine,str,11,871.0603432655334,1.0,1.0
1272,ALL,10,True,hill_climber,shd,fine,lin,11,1296.0101375579834,1.0,1.0
1273,ALL,10,True,hill_climber,discrete_metric,fine,lin,11,343.4119734764099,1.0,1.0
1274,ALL,10,True,hill_climber,shd,fine,lin,11,678.4813461303711,1.0,1.0
1275,ALL,10,True,hill_climber,discrete_metric,fine,lin,11,902.8874821662903,1.0,1.0
1276,ALL,10,True,genetic_algorithm,shd,fine,str,11,1682.8276810646057,1.0,1.0
1277,ALL,10,True,genetic_algorithm,discrete_metric,fine,str,11,1697.7394800186157,1.0,1.0
1278,ALL,10,True,genetic_algorithm,shd,fine,str,11,14585.623739480972,1.0,1.0
1279,ALL,10,True,genetic_algorithm,discrete_metric,fine,str,11,12210.45727109909,1.0,0.6666666666666666
1280,ALL,10,True,genetic_algorithm,shd,fine,lin,11,1610.5453362464905,1.0,1.0
1281,ALL,10,True,genetic_algorithm,discrete_metric,fine,lin,11,1620.9707188606262,1.0,1.0
1282,ALL,10,True,genetic_algorithm,shd,fine,lin,11,5449.744689941406,1.0,1.0
1283,ALL,10,True,genetic_algorithm,discrete_metric,fine,lin,11,5863.454821109772,1.0,0.6666666666666666
1284,FOLD,10,True,random_search,shd,fine,str,11,340.50452709198,1.0,1.0
1285,FOLD,10,True,random_search,discrete_metric,fine,str,11,332.01409363746643,1.0,1.0
1286,FOLD,10,True,random_search,shd,fine,lin,11,348.4109597206116,1.0,1.0
1287,FOLD,10,True,random_search,discrete_metric,fine,lin,11,332.3630084991455,1.0,0.2
1288,FOLD,10,True,hill_climber,shd,fine,str,11,1122.403092622757,1.0,1.0
1289,FOLD,10,True,hill_climber,discrete_metric,fine,str,11,298.573365688324,1.0,1.0
1290,FOLD,10,True,hill_climber,shd,fine,lin,11,565.003892660141,1.0,1.0
1291,FOLD,10,True,hill_climber,discrete_metric,fine,lin,11,320.55536222457886,1.0,1.0
1292,FOLD,10,True,genetic_algorithm,shd,fine,str,11,2185.989570379257,1.0,1.0
1293,FOLD,10,True,genetic_algorithm,discrete_metric,fine,str,11,1853.489202260971,1.0,1.0
1294,FOLD,10,True,genetic_algorithm,shd,fine,lin,11,1820.0844011306763,1.0,1.0
1295,FOLD,10,True,genetic_algorithm,discrete_metric,fine,lin,11,1749.3115985393524,1.0,1.0
1296,NOT,10,True,random_search,shd,fine,str,12,7.411587476730347,0.0,0.0
1297,NOT,10,True,random_search,discrete_metric,fine,str,12,7.812615633010864,0.0,0.0
1298,NOT,10,True,random_search,shd,fine,lin,12,6.600860118865967,0.0,0.0
1299,NOT,10,True,random_search,discrete_metric,fine,lin,12,7.352107048034668,0.0,0.0
1300,NOT,10,True,hill_climber,shd,fine,str,12,19.62692093849182,0.0,0.0
1301,NOT,10,True,hill_climber,discrete_metric,fine,str,12,19.539777755737305,0.0,0.0
1302,NOT,10,True,hill_climber,shd,fine,lin,12,30.23883843421936,0.027777777777777776,0.5
1303,NOT,10,True,hill_climber,discrete_metric,fine,lin,12,9.127042293548584,0.0,0.0
1304,NOT,10,True,genetic_algorithm,shd,fine,str,12,41.71528935432434,0.027777777777777776,0.5
1305,NOT,10,True,genetic_algorithm,discrete_metric,fine,str,12,90.96044135093689,0.0,0.0
1306,NOT,10,True,genetic_algorithm,shd,fine,lin,12,21.10914969444275,0.0,0.0
1307,NOT,10,True,genetic_algorithm,discrete_metric,fine,lin,12,45.57809853553772,0.5,0.5
1308,AND,10,True,random_search,shd,fine,str,12,24.220736503601074,0.0,0.0
1309,AND,10,True,random_search,discrete_metric,fine,str,12,24.20340657234192,0.0,0.0
1310,AND,10,True,random_search,shd,fine,lin,12,22.113337516784668,0.0,0.0
1311,AND,10,True,random_search,discrete_metric,fine,lin,12,23.294667720794678,0.0,0.0
1312,AND,10,True,hill_climber,shd,fine,str,12,46.698140144348145,0.0,0.0
1313,AND,10,True,hill_climber,discrete_metric,fine,str,12,43.19125580787659,0.0,0.0
1314,AND,10,True,hill_climber,shd,fine,lin,12,33.57881259918213,0.0,0.0
1315,AND,10,True,hill_climber,discrete_metric,fine,lin,12,28.519779920578003,0.0,0.0
1316,AND,10,True,genetic_algorithm,shd,fine,str,12,140.43711042404175,0.0,0.0
1317,AND,10,True,genetic_algorithm,discrete_metric,fine,str,12,296.3321270942688,0.0,0.0
1318,AND,10,True,genetic_algorithm,shd,fine,lin,12,63.88359260559082,0.0,0.0
1319,AND,10,True,genetic_algorithm,discrete_metric,fine,lin,12,69.35033798217773,0.0,0.0
1320,SUCC,10,True,random_search,shd,fine,str,12,121.0609781742096,0.005029721079103795,0.75
1321,SUCC,10,True,random_search,discrete_metric,fine,str,12,130.95980191230774,0.0,0.0
1322,SUCC,10,True,random_search,shd,fine,lin,12,113.2616457939148,0.0,0.0
1323,SUCC,10,True,random_search,discrete_metric,fine,lin,12,120.43418312072754,0.6666666666666666,0.75
1324,SUCC,10,True,hill_climber,shd,fine,str,12,182.57541728019714,0.0,0.0
1325,SUCC,10,True,hill_climber,discrete_metric,fine,str,12,172.16608834266663,0.0,0.0
1326,SUCC,10,True,hill_climber,shd,fine,lin,12,132.3584268093109,0.016460905349794237,0.75
1327,SUCC,10,True,hill_climber,discrete_metric,fine,lin,12,334.1309459209442,0.0,0.0
1328,SUCC,10,True,genetic_algorithm,shd,fine,str,12,584.9241600036621,0.0,0.0
1329,SUCC,10,True,genetic_algorithm,discrete_metric,fine,str,12,908.9350626468658,0.0,0.0
1330,SUCC,10,True,genetic_algorithm,shd,fine,lin,12,484.1546401977539,0.0,0.0
1331,SUCC,10,True,genetic_algorithm,discrete_metric,fine,lin,12,632.6065766811371,0.0,0.0
1332,PLUS,10,True,random_search,shd,fine,str,12,165.91498517990112,0.009876543209876543,0.25
1333,PLUS,10,True,random_search,discrete_metric,fine,str,12,168.49465537071228,0.4,0.25
1334,PLUS,10,True,random_search,shd,fine,lin,12,170.33061575889587,0.0,0.0
1335,PLUS,10,True,random_search,discrete_metric,fine,lin,12,173.07284832000732,0.4,0.25
1336,PLUS,10,True,hill_climber,shd,fine,str,12,164.5884017944336,0.0,0.0
1337,PLUS,10,True,hill_climber,discrete_metric,fine,str,12,136.10729575157166,0.4,0.25
1338,PLUS,10,True,hill_climber,shd,fine,lin,12,710.4941275119781,0.008230452674897118,0.375
1339,PLUS,10,True,hill_climber,discrete_metric,fine,lin,12,431.3841586112976,0.4,0.25
1340,PLUS,10,True,genetic_algorithm,shd,fine,str,12,741.6726577281952,0.009876543209876543,0.25
1341,PLUS,10,True,genetic_algorithm,discrete_metric,fine,str,12,823.8287878036499,0.4,0.25
1342,PLUS,10,True,genetic_algorithm,shd,fine,lin,12,488.7204124927521,0.009876543209876543,0.25
1343,PLUS,10,True,genetic_algorithm,discrete_metric,fine,lin,12,427.4457883834839,0.4,0.25
1344,IS_ZERO,10,True,random_search,shd,fine,str,12,33.45281457901001,0.0,0.0
1345,IS_ZERO,10,True,random_search,discrete_metric,fine,str,12,32.70063805580139,0.3333333333333333,0.2
1346,IS_ZERO,10,True,random_search,shd,fine,str,12,91.16903614997864,0.0,0.0
1347,IS_ZERO,10,True,random_search,discrete_metric,fine,str,12,94.12264823913574,0.0,0.0
1348,IS_ZERO,10,True,random_search,shd,fine,lin,12,34.88781380653381,0.0,0.0
1349,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,12,35.107468366622925,0.0,0.0
1350,IS_ZERO,10,True,random_search,shd,fine,lin,12,92.84847092628479,0.0,0.0
1351,IS_ZERO,10,True,random_search,discrete_metric,fine,lin,12,99.25712823867798,0.3333333333333333,0.2
1352,IS_ZERO,10,True,hill_climber,shd,fine,str,12,29.341972589492798,0.018518518518518517,0.2
1353,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,12,56.68593430519104,0.0,0.0
1354,IS_ZERO,10,True,hill_climber,shd,fine,str,12,70.62355589866638,0.018518518518518517,0.2
1355,IS_ZERO,10,True,hill_climber,discrete_metric,fine,str,12,71.96337962150574,0.3333333333333333,0.2
1356,IS_ZERO,10,True,hill_climber,shd,fine,lin,12,61.96222972869873,0.018518518518518517,0.2
1357,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,12,47.24339842796326,0.0,0.0
1358,IS_ZERO,10,True,hill_climber,shd,fine,lin,12,163.11772966384888,0.018518518518518517,0.2
1359,IS_ZERO,10,True,hill_climber,discrete_metric,fine,lin,12,235.1708755493164,0.3333333333333333,0.2
1360,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,12,127.77111840248108,0.018518518518518517,0.2
1361,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,12,135.05708932876587,0.0,0.0
1362,IS_ZERO,10,True,genetic_algorithm,shd,fine,str,12,500.39220666885376,0.0,0.0
1363,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,str,12,597.7456061840057,0.3333333333333333,0.2
1364,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,12,92.38410449028015,0.0,0.0
1365,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,12,118.27544093132019,0.0,0.0
1366,IS_ZERO,10,True,genetic_algorithm,shd,fine,lin,12,335.1781108379364,0.018518518518518517,0.2
1367,IS_ZERO,10,True,genetic_algorithm,discrete_metric,fine,lin,12,255.5863823890686,0.3333333333333333,0.2
1368,ALL,10,True,random_search,shd,fine,str,12,363.96028113365173,1.0,1.0
1369,ALL,10,True,random_search,discrete_metric,fine,str,12,366.755747795105,1.0,0.6666666666666666
1370,ALL,10,True,random_search,shd,fine,str,12,930.390332698822,1.0,0.3333333333333333
1371,ALL,10,True,random_search,discrete_metric,fine,str,12,936.903450012207,1.0,1.0
1372,ALL,10,True,random_search,shd,fine,lin,12,372.33768367767334,1.0,0.3333333333333333
1373,ALL,10,True,random_search,discrete_metric,fine,lin,12,373.27667593955994,1.0,0.6666666666666666
1374,ALL,10,True,random_search,shd,fine,lin,12,914.2226521968842,1.0,1.0
1375,ALL,10,True,random_search,discrete_metric,fine,lin,12,927.1316900253296,1.0,1.0
1376,ALL,10,True,hill_climber,shd,fine,str,12,389.228346824646,1.0,1.0
1377,ALL,10,True,hill_climber,discrete_metric,fine,str,12,343.7159683704376,1.0,1.0
1378,ALL,10,True,hill_climber,shd,fine,str,12,1287.700187921524,1.0,0.8333333333333334
1379,ALL,10,True,hill_climber,discrete_metric,fine,str,12,778.2838635444641,1.0,1.0
1380,ALL,10,True,hill_climber,shd,fine,lin,12,335.7752494812012,1.0,1.0
1381,ALL,10,True,hill_climber,discrete_metric,fine,lin,12,340.9536666870117,1.0,1.0
1382,ALL,10,True,hill_climber,shd,fine,lin,12,4320.366166114807,1.0,1.0
1383,ALL,10,True,hill_climber,discrete_metric,fine,lin,12,2090.6183607578278,1.0,1.0
